{'Regression Discontinuity': (0.004638245640875186, 0.0012805461883544922), 'Propensity Stratification': (0.0019486913030889988, 0.003264904022216797), 'Direct Difference': (0.6511405836689746, 0.0006721019744873047), 'Adjusted Direct': (0.004479968766567316, 15.217050552368164), 'Horvitz-Thompson': (0.0008932810342379263, 0.0005424022674560547), 'Doubly Robust': (3.806708533948407e-05, 14.448920488357544), 'TMLE': (0.027605477861891523, 34.03692555427551), 'Off-policy': (0.009449516924007048, 18.541790008544922), 'Double-Double': (6.815124038173582e-06, 37.29414677619934), 'Direct Prediction': (0.008620635850086315, 20.755991220474243), 'SNet': (0.08644172012503877, 12.5219087600708), 'FlexTENet': (0.0009307866435870162, 375.69984126091003), 'OffsetNet': (0.0008853124495327081, 291.88599848747253), 'TNet': (0.0005282563942990285, 219.64699721336365), 'TARNet': (0.00015990735615860783, 197.71636819839478), 'DragonNet': (0.013531469390517189, 4.41777491569519), 'SNet3': (0.08693198217725338, 7.704131126403809), 'RANet': (0.0004514908088026833, 334.7363941669464)}
{'Regression Discontinuity': (0.003104237254021612, 0.0009565353393554688), 'Propensity Stratification': (0.0012978960897568593, 0.0029401779174804688), 'Direct Difference': (0.49440744058713926, 0.000560760498046875), 'Adjusted Direct': (0.0046467091666312025, 12.22698974609375), 'Horvitz-Thompson': (0.002951379930859536, 0.00044417381286621094), 'Doubly Robust': (1.0442958193262881e-05, 13.07383394241333), 'TMLE': (0.001829539501409248, 25.848637580871582), 'Off-policy': (0.0024589087160334106, 13.315292358398438), 'Double-Double': (1.2367310775697081e-05, 26.741699695587158), 'Direct Prediction': (9.401869170673134e-05, 13.523197412490845), 'SNet': (0.0014833465321420043, 62.40602898597717), 'FlexTENet': (5.082979513056142e-05, 192.86226177215576), 'OffsetNet': (0.000507480403414492, 133.73008942604065), 'TNet': (3.7869939561843074e-05, 129.84990119934082), 'TARNet': (7.631567231031125e-05, 137.11209106445312), 'DragonNet': (0.015821186988338825, 8.699071168899536), 'SNet3': (0.0023267364191190986, 17.578502655029297), 'DRNet': (0.00011493061756374932, 135.17496466636658), 'RANet': (9.152898904430314e-05, 206.8611445426941), 'PWNet': (9.87506014274316, 135.6726474761963), 'RNet': (0.004368381217584649, 71.3288950920105), 'XNet': (5.937078013681973e-06, 269.94352316856384)}
{'Regression Discontinuity': (0.0013049052225572633, 0.0009551048278808594), 'Propensity Stratification': (0.0013798465605518282, 0.002796649932861328), 'Direct Difference': (0.5382321190214001, 0.0005345344543457031), 'Adjusted Direct': (0.0045754575319079975, 12.155436754226685), 'Horvitz-Thompson': (0.024621919486692536, 0.0004429817199707031), 'Doubly Robust': (0.005621762944604477, 12.238920450210571), 'TMLE': (0.22957214825111458, 23.24688696861267), 'Off-policy': (0.00744127776065273, 12.649479389190674), 'Double-Double': (6.218568446688735e-06, 25.60328769683838), 'Direct Prediction': (0.0011689299432422488, 12.423068284988403), 'SNet': (0.06500391504886925, 15.324276447296143), 'FlexTENet': (0.0003901006569511596, 148.5334804058075), 'OffsetNet': (0.0005288438916245521, 118.2308280467987), 'TNet': (1.679675080301594e-05, 105.75471210479736), 'TARNet': (0.000141135846366174, 108.44914627075195), 'DragonNet': (9.654712885944416e-06, 3.1299355030059814), 'SNet3': (0.08141248989170805, 7.112616062164307), 'DRNet': (0.0538638185683017, 111.00883340835571), 'RANet': (9.73126056362218e-06, 200.08410811424255), 'PWNet': (139.84130386164162, 110.78878664970398), 'RNet': (0.003904435734504933, 59.383362770080566), 'XNet': (5.513558700828319e-06, 231.60137152671814)}
{'Regression Discontinuity': (0.0019302444663786384, 0.001489400863647461), 'Propensity Stratification': (0.0017038583006042341, 0.003324270248413086), 'Direct Difference': (0.4918958864572294, 0.0006937980651855469), 'Adjusted Direct': (0.006176639689081339, 15.117298126220703), 'Horvitz-Thompson': (0.004904449462047362, 0.0005843639373779297), 'Doubly Robust': (6.222315054818754e-05, 15.343380451202393), 'TMLE': (0.022284112491269235, 31.52269148826599), 'Off-policy': (0.006678226049690744, 19.00843334197998), 'Double-Double': (7.815511772086811e-06, 38.98357009887695), 'Direct Prediction': (0.0019170288407395527, 18.478012084960938), 'SNet': (0.06942499689980346, 17.562806129455566), 'FlexTENet': (1.3244997803800809e-06, 219.62828826904297), 'OffsetNet': (0.0003699135849171955, 231.282044172287), 'TNet': (5.752030986623695e-05, 210.8109049797058), 'TARNet': (0.00011136067600715338, 140.17483520507812), 'DragonNet': (0.01320300821805334, 4.132671117782593), 'SNet3': (0.10163091444118945, 7.6373066902160645), 'RANet': (0.00010590029568357941, 318.643630027771)}
{'Regression Discontinuity': (0.002005787345649972, 0.0009679794311523438), 'Propensity Stratification': (0.002695858834100113, 0.002801656723022461), 'Direct Difference': (0.5665669331266154, 0.0005526542663574219), 'Adjusted Direct': (0.005249455334527614, 12.187272310256958), 'Horvitz-Thompson': (0.01851497119628212, 0.0004572868347167969), 'Doubly Robust': (0.0024108806114342355, 12.442800045013428), 'TMLE': (3.560731330354773, 22.96665930747986), 'Off-policy': (0.005764344162219042, 12.284268379211426), 'Double-Double': (7.816395382307153e-05, 24.929173469543457), 'Direct Prediction': (3.1471190362769346e-07, 12.254802465438843), 'SNet': (0.13717322508630594, 7.714605331420898), 'FlexTENet': (2.9972932504272534e-05, 156.85521960258484), 'OffsetNet': (0.0004142227803959438, 164.58967685699463), 'TNet': (6.739792331531657e-05, 132.22012424468994), 'TARNet': (0.0001438089687476367, 130.03447723388672), 'DragonNet': (0.0003777943849266368, 3.480881452560425), 'SNet3': (0.1198371355375652, 5.657288551330566), 'RANet': (0.00022138186566504324, 217.3724172115326)}
{'Regression Discontinuity': (0.0025131826656860793, 0.0012841224670410156), 'Propensity Stratification': (0.0014342723553247725, 0.0031757354736328125), 'Direct Difference': (0.49440744058713926, 0.0005717277526855469), 'Adjusted Direct': (0.004595442564620827, 16.810961484909058), 'Horvitz-Thompson': (0.0014954188642283474, 0.0005733966827392578), 'Doubly Robust': (1.1842489207701749e-05, 17.197928428649902), 'TMLE': (0.31575958605021026, 32.39746975898743), 'Off-policy': (0.002462410901702586, 17.127403020858765), 'Double-Double': (0.00015964924048020713, 40.092358350753784), 'Direct Prediction': (0.006884225682778752, 20.31617307662964), 'SNet': (0.0014833465321420043, 82.61057114601135), 'FlexTENet': (5.082979513056142e-05, 269.77159690856934), 'OffsetNet': (0.000507480403414492, 195.03288626670837), 'TNet': (3.7869939561843074e-05, 190.50832200050354), 'TARNet': (7.631567231031125e-05, 192.7850046157837), 'DragonNet': (0.015821186988338825, 12.057374477386475), 'SNet3': (0.0023267364191190986, 24.453948974609375), 'DRNet': (0.00011493061756374932, 195.78010821342468), 'RANet': (9.152898904430314e-05, 298.9329922199249), 'PWNet': (9.87506014274316, 199.0908739566803), 'RNet': (0.004368381217584649, 99.13307571411133), 'XNet': (5.937078013681973e-06, 339.04814076423645)}
{'Regression Discontinuity': (0.0017890130747285366, 0.0009467601776123047), 'Propensity Stratification': (0.0006747553292005906, 0.0027892589569091797), 'Direct Difference': (0.44542128477617066, 0.0005269050598144531), 'Adjusted Direct': (0.004954126173958659, 12.50070309638977), 'Horvitz-Thompson': (0.0018962109163765302, 0.00046133995056152344), 'Doubly Robust': (0.0005258224038330837, 12.75441288948059), 'TMLE': (0.020116469290959848, 23.880404233932495), 'Off-policy': (0.00283037484501541, 12.737772226333618), 'Double-Double': (3.819876166694953e-05, 25.960399866104126), 'Direct Prediction': (0.0018791783895641962, 12.910223007202148), 'SNet': (0.038793875755829675, 15.372616052627563), 'FlexTENet': (8.366824475108237e-05, 164.44294333457947), 'OffsetNet': (0.0005946033276462844, 173.5966100692749), 'TNet': (0.00015155050829274115, 141.14595246315002), 'TARNet': (1.4340674142867813e-05, 126.61703252792358), 'DragonNet': (0.027657224080926905, 4.531722545623779), 'SNet3': (0.03197852603271787, 8.460113048553467), 'RANet': (0.00014622277246493696, 236.97638392448425)}
{'Regression Discontinuity': (0.0008455162921708175, 0.0010824203491210938), 'Propensity Stratification': (0.0015615630778958286, 0.003081083297729492), 'Direct Difference': (0.5382321190214001, 0.0006022453308105469), 'Adjusted Direct': (0.00472073561307912, 14.486739158630371), 'Horvitz-Thompson': (0.017143461581976327, 0.0005486011505126953), 'Doubly Robust': (0.0030217249470104604, 14.735321760177612), 'TMLE': (0.13323132042529323, 27.456584453582764), 'Off-policy': (0.0044163235150738375, 40.46609854698181), 'Double-Double': (9.89999266378453e-06, 82.95346593856812), 'Direct Prediction': (0.0009771902093353314, 14.671743869781494), 'SNet': (0.06500391504886925, 17.53810453414917), 'FlexTENet': (0.0003901006569511596, 171.4667227268219), 'OffsetNet': (0.0005288438916245521, 142.12648510932922), 'TNet': (1.679675080301594e-05, 125.48228287696838), 'TARNet': (0.000141135846366174, 126.89299440383911), 'DragonNet': (9.654712885944416e-06, 3.505753993988037), 'SNet3': (0.08141248989170805, 7.976022958755493), 'DRNet': (0.0538638185683017, 132.81677341461182), 'RANet': (9.73126056362218e-06, 237.3157205581665), 'PWNet': (139.84130386164162, 127.95197367668152), 'RNet': (0.003904435734504933, 65.82029843330383), 'XNet': (5.513558700828319e-06, 244.79363775253296)}
{'Regression Discontinuity': (0.0022891270694447227, 0.0009524822235107422), 'Propensity Stratification': (0.0008463348959451939, 0.0028824806213378906), 'Direct Difference': (0.4083964536688759, 0.0005359649658203125), 'Adjusted Direct': (0.0042220551842683885, 12.649221420288086), 'Horvitz-Thompson': (0.00036337913345016893, 0.0004553794860839844), 'Doubly Robust': (7.975907431579582e-05, 12.86192512512207), 'TMLE': (0.0005090236397149725, 24.307023286819458), 'Off-policy': (0.0029561442563700796, 13.147160530090332), 'Double-Double': (0.00019550529421734052, 24.771946668624878), 'Direct Prediction': (0.008891185994987373, 12.85476040840149), 'SNet': (0.05576045984372658, 10.130064487457275), 'FlexTENet': (0.00033703412777279744, 175.09268856048584), 'OffsetNet': (0.0005404056055317331, 158.0976526737213), 'TNet': (0.0002596018857282854, 155.1979637145996), 'TARNet': (5.234247002452521e-06, 127.99144053459167), 'DragonNet': (0.01667319171894135, 3.1345183849334717), 'SNet3': (0.06854442505118985, 5.793650150299072), 'DRNet': (0.00018685483297336034, 160.39522337913513), 'RANet': (0.0001943236320287351, 213.65341138839722), 'PWNet': (0.01148346358116255, 160.38510966300964), 'RNet': (0.004180436017501804, 70.88182759284973), 'XNet': (0.00018206806884098016, 284.4033958911896)}
{'Regression Discontinuity': (0.001617041460402104, 0.0010523796081542969), 'Propensity Stratification': (0.0024397868275113123, 0.002853870391845703), 'Direct Difference': (0.5665669331266154, 0.0006101131439208984), 'Adjusted Direct': (0.005652710515192344, 12.542624235153198), 'Horvitz-Thompson': (0.01027120631053001, 0.00048160552978515625), 'Doubly Robust': (0.002796909474796282, 12.801313638687134), 'TMLE': (0.07172648697146698, 23.689889907836914), 'Off-policy': (0.005285514051930324, 41.00595808029175), 'Double-Double': (1.371828444550197e-05, 89.41458535194397), 'Direct Prediction': (0.0003184368684601035, 13.071325063705444), 'SNet': (0.13717322508630594, 7.792594909667969), 'FlexTENet': (2.9972932504272534e-05, 150.63268518447876), 'OffsetNet': (0.0004142227803959438, 158.6818871498108), 'TNet': (6.739792331531657e-05, 118.2937262058258), 'TARNet': (0.0001438089687476367, 113.75961542129517), 'DragonNet': (0.0003777943849266368, 3.1042799949645996), 'SNet3': (0.1198371355375652, 5.0459372997283936), 'RANet': (0.00022138186566504324, 177.7577884197235)}
{'Regression Discontinuity': (0.00014229794941308626, 0.0009484291076660156), 'Propensity Stratification': (0.0017821315406554886, 0.0027320384979248047), 'Direct Difference': (0.5338650854179322, 0.0005373954772949219), 'Adjusted Direct': (0.005481658776970321, 12.300875902175903), 'Horvitz-Thompson': (0.00040315971311136, 0.00045680999755859375), 'Doubly Robust': (0.003010233077193406, 13.284439086914062), 'TMLE': (0.002637203060356153, 25.052571773529053), 'Off-policy': (0.00653370020443304, 13.431869268417358), 'Double-Double': (2.8877352635880882e-05, 26.19685673713684), 'Direct Prediction': (0.00017753663513667823, 13.576066732406616), 'SNet': (0.06779813006591365, 9.74756145477295), 'FlexTENet': (8.320320005576381e-05, 203.58892369270325), 'OffsetNet': (0.0009579314326830186, 125.09155774116516), 'TNet': (0.00026753321945588427, 151.47751688957214), 'TARNet': (3.1862189185917337e-06, 120.03136277198792), 'DragonNet': (0.01696482476708752, 5.555962324142456), 'SNet3': (0.03208924067971053, 12.139690160751343), 'RANet': (0.0003249019778949007, 231.27110719680786)}
{'Regression Discontinuity': (0.0015067169368805206, 0.0011320114135742188), 'Propensity Stratification': (0.0007345077778236731, 0.0029032230377197266), 'Direct Difference': (0.44542128477617066, 0.0004801750183105469), 'Adjusted Direct': (0.004629406337755003, 9.593141555786133), 'Horvitz-Thompson': (0.00010201828234454862, 0.0004513263702392578), 'Doubly Robust': (1.3688958205712124e-06, 9.720686674118042), 'TMLE': (0.051161691375976405, 18.236019611358643), 'Off-policy': (0.005927707905946745, 57.53191256523132), 'Double-Double': (1.9162909872993342e-05, 75.91890835762024), 'Direct Prediction': (0.0008494825069302129, 13.84621000289917), 'SNet': (0.038793875755829675, 14.834394693374634), 'FlexTENet': (8.366824475108237e-05, 134.1329550743103), 'OffsetNet': (0.0005946033276462844, 142.29363369941711), 'TNet': (0.00015155050829274115, 118.47965574264526), 'TARNet': (1.4340674142867813e-05, 110.34826755523682), 'DragonNet': (0.027657224080926905, 3.923722982406616), 'SNet3': (0.03197852603271787, 6.989578008651733), 'RANet': (0.00014622277246493696, 203.59117460250854)}
{'Regression Discontinuity': (0.003980066651612668, 0.0009849071502685547), 'Propensity Stratification': (0.0009842705368019143, 0.002764463424682617), 'Direct Difference': (0.3357599362722738, 0.0005517005920410156), 'Adjusted Direct': (0.006479385113135097, 11.717384099960327), 'Horvitz-Thompson': (0.0013766641168877598, 0.0004801750183105469), 'Doubly Robust': (0.006400498821509685, 12.94686222076416), 'TMLE': (0.3724198400760181, 24.266988039016724), 'Off-policy': (0.002705738704095546, 13.261171102523804), 'Double-Double': (7.220652664895802e-05, 25.23585820198059), 'Direct Prediction': (0.011255805283935685, 12.944629907608032), 'SNet': (0.002735536198890956, 21.942363500595093), 'FlexTENet': (0.00039130168056311247, 178.050705909729), 'OffsetNet': (0.0010406685053918306, 147.56173706054688), 'TNet': (5.628704986864155e-05, 144.80537581443787), 'TARNet': (1.7298389811263685e-05, 92.36550831794739), 'DragonNet': (0.051678882545047364, 5.099900960922241), 'SNet3': (0.00843285202877768, 11.102017402648926), 'DRNet': (0.0006677041870825993, 150.63085770606995), 'RANet': (1.6364479032780797e-05, 263.98387026786804), 'PWNet': (0.14206486933291188, 150.2148630619049), 'RNet': (0.0057336601047173, 71.24215984344482), 'XNet': (0.0010905895818858274, 292.4444181919098)}
{'Regression Discontinuity': (0.002744906377112136, 0.0011608600616455078), 'Propensity Stratification': (0.0009532690125689736, 0.0029082298278808594), 'Direct Difference': (0.4083964536688759, 0.0004680156707763672), 'Adjusted Direct': (0.00457181769737248, 9.781618118286133), 'Horvitz-Thompson': (0.0044746148063633945, 0.0005066394805908203), 'Doubly Robust': (0.002998022492801447, 10.013573408126831), 'TMLE': (0.32534582170494447, 18.64978790283203), 'Off-policy': (0.0025944871156389376, 48.80129885673523), 'Double-Double': (5.569872782757927e-05, 110.59362983703613), 'Direct Prediction': (0.0009761084014916665, 17.759499311447144), 'SNet': (0.05576045984372658, 8.110286474227905), 'FlexTENet': (0.00033703412777279744, 138.1061909198761), 'OffsetNet': (0.0005404056055317331, 132.4624593257904), 'TNet': (0.0002596018857282854, 133.1070830821991), 'TARNet': (5.234247002452521e-06, 110.99559926986694), 'DragonNet': (0.01667319171894135, 2.7063074111938477), 'SNet3': (0.06854442505118985, 4.830155372619629), 'DRNet': (0.00018685483297336034, 136.8918867111206), 'RANet': (0.0001943236320287351, 181.31855392456055), 'PWNet': (0.01148346358116255, 135.730375289917), 'RNet': (0.004180436017501804, 61.243449449539185), 'XNet': (0.00018206806884098016, 245.62875938415527)}
{'Regression Discontinuity': (0.0009309869437282556, 0.0009553432464599609), 'Propensity Stratification': (0.0037950139910604606, 0.0028777122497558594), 'Direct Difference': (0.457754315309948, 0.0005545616149902344), 'Adjusted Direct': (0.0065319766069142655, 13.818295955657959), 'Horvitz-Thompson': (0.018060425789055843, 0.0004849433898925781), 'Doubly Robust': (0.0010763858385200282, 13.89137864112854), 'TMLE': (0.001325363485240308, 26.077244758605957), 'Off-policy': (0.004454028114884312, 13.025339126586914), 'Double-Double': (1.3972094460788003e-05, 28.263918161392212), 'Direct Prediction': (0.002079489602649628, 12.866064548492432), 'SNet': (0.1493989121149759, 10.542985439300537), 'FlexTENet': (5.508532652409159e-05, 177.04169011116028), 'OffsetNet': (0.0013522400273293996, 209.33933472633362), 'TNet': (0.0011624617557708398, 119.70201230049133), 'TARNet': (0.00017676246010106848, 125.62833642959595), 'DragonNet': (0.013404353811783601, 3.854614734649658), 'SNet3': (0.07643060860195688, 9.278393268585205), 'DRNet': (4.810199906335286, 125.83623957633972), 'RANet': (0.0010918623714599885, 194.92444920539856), 'PWNet': (451.32331650783505, 126.07601141929626), 'RNet': (0.0061922202899392965, 70.4152352809906), 'XNet': (0.002358390547718334, 249.5180859565735)}
{'Regression Discontinuity': (4.296760827432482e-06, 0.0009171962738037109), 'Propensity Stratification': (0.0016516653791946436, 0.002765655517578125), 'Direct Difference': (0.5338650854179322, 0.0004780292510986328), 'Adjusted Direct': (0.005124792893718881, 9.08624529838562), 'Horvitz-Thompson': (0.0006705821401597493, 0.0004432201385498047), 'Doubly Robust': (0.000566130030162934, 10.114107370376587), 'TMLE': (9.621496339848372, 18.904371976852417), 'Off-policy': (0.005911298734156783, 51.64936828613281), 'Double-Double': (1.1045250417000228e-05, 109.79878211021423), 'Direct Prediction': (0.000482299612099161, 10.558310985565186), 'SNet': (0.06779813006591365, 7.76963472366333), 'FlexTENet': (8.320320005576381e-05, 161.66950702667236), 'OffsetNet': (0.0009579314326830186, 108.91376161575317), 'TNet': (0.00026753321945588427, 132.4925820827484), 'TARNet': (3.1862189185917337e-06, 104.23025131225586), 'DragonNet': (0.01696482476708752, 4.746156692504883), 'SNet3': (0.03208924067971053, 10.025035381317139), 'RANet': (0.0003249019778949007, 197.93755459785461)}
{'Regression Discontinuity': (0.002284958902846174, 0.0009860992431640625), 'Propensity Stratification': (0.0013006181422468477, 0.0028073787689208984), 'Direct Difference': (0.4361612880403541, 0.0005404949188232422), 'Adjusted Direct': (0.004330140772328447, 12.257179260253906), 'Horvitz-Thompson': (0.0029143943247952656, 0.000469207763671875), 'Doubly Robust': (0.0014069448086629448, 13.359368562698364), 'TMLE': (0.028650285821850644, 25.14820694923401), 'Off-policy': (0.004170317723516217, 12.638743162155151), 'Double-Double': (2.0162924378374408e-06, 26.19763493537903), 'Direct Prediction': (0.004949487370261418, 13.408292770385742), 'SNet': (0.05403954891387253, 11.997458934783936), 'FlexTENet': (0.001108626467374121, 193.60961484909058), 'OffsetNet': (0.0007719822980593354, 109.3294243812561), 'TNet': (0.003977921808364895, 149.97992372512817), 'TARNet': (0.0002449728220679932, 98.19866251945496), 'DragonNet': (0.04462994393863669, 4.443339109420776), 'SNet3': (0.011544395197858288, 11.215253591537476), 'RANet': (0.003952984154449833, 242.78482747077942)}
{'Regression Discontinuity': (0.0029102965296296476, 0.001033782958984375), 'Propensity Stratification': (0.0012042913947714394, 0.002740621566772461), 'Direct Difference': (0.3357599362722738, 0.0004677772521972656), 'Adjusted Direct': (0.00583215506506521, 8.99618649482727), 'Horvitz-Thompson': (0.0012118088630461176, 0.0004432201385498047), 'Doubly Robust': (0.0035399099812774785, 10.372709274291992), 'TMLE': (0.035007886302324896, 18.845094680786133), 'Off-policy': (0.001063186925011776, 39.515143156051636), 'Double-Double': (0.00025577534785637535, 86.85536026954651), 'Direct Prediction': (0.008801179112786064, 10.53622317314148), 'SNet': (0.002735536198890956, 17.28323006629944), 'FlexTENet': (0.00039130168056311247, 141.77882933616638), 'OffsetNet': (0.0010406685053918306, 129.32934188842773), 'TNet': (5.628704986864155e-05, 125.52672123908997), 'TARNet': (1.7298389811263685e-05, 76.95652055740356), 'DragonNet': (0.051678882545047364, 4.353158235549927), 'SNet3': (0.00843285202877768, 9.106297254562378), 'DRNet': (0.0006677041870825993, 129.94925260543823), 'RANet': (1.6364479032780797e-05, 226.27282524108887), 'PWNet': (0.14206486933291188, 129.67938137054443), 'RNet': (0.0057336601047173, 61.09160256385803), 'XNet': (0.0010905895818858274, 250.75460004806519)}
{'Regression Discontinuity': (0.0016628911104112937, 0.0009746551513671875), 'Propensity Stratification': (0.0010394079944289905, 0.0027849674224853516), 'Direct Difference': (0.437157928574253, 0.0005552768707275391), 'Adjusted Direct': (0.0037222895886270496, 12.595595359802246), 'Horvitz-Thompson': (0.003349579697358615, 0.0004603862762451172), 'Doubly Robust': (0.00028875086808186165, 13.894424200057983), 'TMLE': (0.005538978087343987, 26.605804204940796), 'Off-policy': (0.005805310982448372, 12.947416067123413), 'Double-Double': (5.740457748428303e-06, 27.223876237869263), 'Direct Prediction': (0.0008169432404662291, 13.828402042388916), 'SNet': (0.07040089351020547, 8.715234518051147), 'FlexTENet': (0.0004974302903041756, 164.9921534061432), 'OffsetNet': (0.0005809893091240956, 107.46287798881531), 'TNet': (0.006424380314103723, 61.99562072753906), 'TARNet': (0.0003042017604044524, 130.98290991783142), 'DragonNet': (0.004556352443707513, 3.4379682540893555), 'SNet3': (0.05592120889329929, 5.829078912734985), 'RANet': (0.006225703510903875, 120.71685481071472)}
{'Regression Discontinuity': (0.0009172583809034119, 0.0009312629699707031), 'Propensity Stratification': (0.0035735799998933737, 0.002627134323120117), 'Direct Difference': (0.457754315309948, 0.0004451274871826172), 'Adjusted Direct': (0.007658961748551245, 9.891504764556885), 'Horvitz-Thompson': (0.01922777254873668, 0.00044727325439453125), 'Doubly Robust': (0.00030765900898552907, 10.18733811378479), 'TMLE': (0.04228387910284948, 20.053064584732056), 'Off-policy': (0.003327668765877114, 41.88546681404114), 'Double-Double': (4.285499003820407e-08, 88.24986267089844), 'Direct Prediction': (0.0006952215548104297, 10.896777629852295), 'SNet': (0.1493989121149759, 8.387919425964355), 'FlexTENet': (5.508532652409159e-05, 143.06063890457153), 'OffsetNet': (0.0013522400273293996, 184.25062656402588), 'TNet': (0.0011624617557708398, 103.76269793510437), 'TARNet': (0.00017676246010106848, 108.01812624931335), 'DragonNet': (0.013404353811783601, 3.2818524837493896), 'SNet3': (0.07643060860195688, 7.628056049346924), 'DRNet': (4.810199906335286, 108.56176400184631), 'RANet': (0.0010918623714599885, 165.87691068649292), 'PWNet': (451.32331650783505, 108.22724652290344), 'RNet': (0.0061922202899392965, 59.98227787017822), 'XNet': (0.002358390547718334, 213.3471655845642)}
{'Regression Discontinuity': (0.0024461455561689835, 0.0009634494781494141), 'Propensity Stratification': (0.0007042489720505133, 0.002716064453125), 'Direct Difference': (0.33384437824960256, 0.0005338191986083984), 'Adjusted Direct': (0.004491023581954182, 12.728821516036987), 'Horvitz-Thompson': (0.0001531718321655236, 0.00045800209045410156), 'Doubly Robust': (1.6373559761338464e-06, 11.740540742874146), 'TMLE': (0.06846936569386436, 23.701927185058594), 'Off-policy': (0.0015469007369881631, 12.82302212715149), 'Double-Double': (5.493258075642052e-06, 23.511802911758423), 'Direct Prediction': (0.00042347950133043, 12.981371879577637), 'SNet': (0.01189105762401312, 53.185256242752075), 'FlexTENet': (0.0002998745927189321, 94.81151390075684), 'OffsetNet': (0.0006838059846776525, 86.12621521949768), 'TNet': (0.0007187013989011394, 107.80155849456787), 'TARNet': (4.634571961699182e-05, 72.86935210227966), 'DragonNet': (0.022959527721560662, 7.294056177139282), 'SNet3': (0.002112533580674192, 26.267356157302856), 'DRNet': (0.00047058208647478565, 114.91865754127502), 'RANet': (0.000644453933859107, 180.75964736938477), 'PWNet': (0.0011504592287674843, 113.74599862098694), 'RNet': (0.0036457569170453854, 61.120847940444946), 'XNet': (9.869581170444762e-05, 214.20027875900269)}
{'Regression Discontinuity': (0.0014759142710784516, 0.000934600830078125), 'Propensity Stratification': (0.0012429809676261408, 0.0027899742126464844), 'Direct Difference': (0.4361612880403541, 0.00044989585876464844), 'Adjusted Direct': (0.005111361177598428, 8.991628170013428), 'Horvitz-Thompson': (0.001273286670986262, 0.00044274330139160156), 'Doubly Robust': (0.0002501967393688409, 10.743919849395752), 'TMLE': (0.027995048762198604, 19.319575548171997), 'Off-policy': (0.005562949739875423, 42.618223428726196), 'Double-Double': (3.4183999912300245e-05, 90.6335916519165), 'Direct Prediction': (0.006456444308986809, 12.200000286102295), 'SNet': (0.05403954891387253, 9.514979600906372), 'FlexTENet': (0.001108626467374121, 154.32770681381226), 'OffsetNet': (0.0007719822980593354, 94.84459614753723), 'TNet': (0.003977921808364895, 127.38288402557373), 'TARNet': (0.0002449728220679932, 83.67012619972229), 'DragonNet': (0.04462994393863669, 3.778280735015869), 'SNet3': (0.011544395197858288, 9.07148265838623), 'RANet': (0.003952984154449833, 207.51820588111877)}
{'Regression Discontinuity': (0.00470019351399397, 0.0009684562683105469), 'Propensity Stratification': (0.0009354299881908269, 0.0027930736541748047), 'Direct Difference': (0.3636708846356072, 0.0005524158477783203), 'Adjusted Direct': (0.005534300563511635, 12.58876371383667), 'Horvitz-Thompson': (0.014716710783822558, 0.0004711151123046875), 'Doubly Robust': (0.0024962866394462055, 13.752203226089478), 'TMLE': (0.10489929208629296, 23.91179323196411), 'Off-policy': (0.0023884642343597767, 13.437711715698242), 'Double-Double': (2.023534456831823e-06, 25.83379888534546), 'Direct Prediction': (0.007212569727515919, 12.197989463806152), 'SNet': (0.0600531066061431, 12.669492959976196), 'FlexTENet': (0.00039207946042068366, 176.84768104553223), 'OffsetNet': (0.0007767253402794006, 196.85743927955627), 'TNet': (3.120078439802352e-06, 143.20923566818237), 'TARNet': (0.0003326110102273341, 148.5950005054474), 'DragonNet': (0.030023554145085927, 4.315667390823364), 'SNet3': (0.00163065083662547, 14.02692198753357), 'DRNet': (7.783872151211681e-05, 150.39683318138123), 'RANet': (1.2642090133248535e-05, 217.29599976539612), 'PWNet': (0.04165854345130564, 148.70492315292358), 'RNet': (0.004104395584865001, 67.18378400802612), 'XNet': (0.0012078834154692342, 265.2377350330353)}
{'Regression Discontinuity': (0.0018673765266303, 0.0009381771087646484), 'Propensity Stratification': (0.0009205976314512203, 0.0027222633361816406), 'Direct Difference': (0.437157928574253, 0.00045943260192871094), 'Adjusted Direct': (0.0037675744303028347, 9.193022012710571), 'Horvitz-Thompson': (0.0023038285369528016, 0.00046443939208984375), 'Doubly Robust': (0.0001384089717424983, 10.253944158554077), 'TMLE': (0.010683522391467195, 19.156317472457886), 'Off-policy': (0.003960224692587384, 27.888874769210815), 'Double-Double': (5.638188330252977e-05, 70.2626724243164), 'Direct Prediction': (5.827572804170553e-06, 11.151955127716064), 'SNet': (0.07040089351020547, 7.090261936187744), 'FlexTENet': (0.0004974302903041756, 134.29994297027588), 'OffsetNet': (0.0005809893091240956, 93.92445039749146), 'TNet': (0.006424380314103723, 54.01385235786438), 'TARNet': (0.0003042017604044524, 112.60381436347961), 'DragonNet': (0.004556352443707513, 2.9726390838623047), 'SNet3': (0.05592120889329929, 4.8941099643707275), 'RANet': (0.006225703510903875, 104.69925665855408)}
